key,model,disease,IC,Blur,LC,quality_class,threshold,fov_pixels,gt_area,pred_area,gt_skeleton,pred_skeleton,gt_density,pred_density,signed_density_error,signed_relative_error,absolute_relative_error,gt_area_density,pred_area_density,signed_area_density_error,absolute_area_density_error,area_relative_error,dice,precision,recall,fp,fn,fp_fov,missing_gt_skeleton_fraction_d0,extra_pred_skeleton_count_d0,extra_pred_skeleton_per_gt_d0,missing_gt_skeleton_fraction_d1,extra_pred_skeleton_count_d1,extra_pred_skeleton_per_gt_d1,missing_gt_skeleton_fraction_d2,extra_pred_skeleton_count_d2,extra_pred_skeleton_per_gt_d2,average_precision_archived
train/271_D.png,M1,D,1,1,1,good,0.5,3239112,344842,334868,22412,22349,0.006919180318556444,0.006899730543432891,-1.9449775123552383e-05,-0.002810994110298055,0.002810994110298055,0.10646189449454048,0.10338265549323394,-0.003079239001306531,0.003079239001306531,-0.028923391002256105,0.9518765355813509,0.9660522952327484,0.9381107869691047,11368,21342,0.0035096038667387854,0.038907728002855614,980,0.04372657504908085,0.033464215598786366,945,0.04216491165447082,0.02918079600214171,920,0.04104943780117794,0.9925190899797963
train/421_G.png,M0,G,1,1,1,good,0.5,3241960,370147,362750,28827,26422,0.008891843205961826,0.00815000801983985,-0.0007418351861219756,-0.08342873001006001,0.08342873001006001,0.11417383311330183,0.11189218867598613,-0.0022816444373156978,0.0022816444373156978,-0.019983952321645185,0.9209506929350236,0.9303404548587181,0.9117485755659238,25269,32666,0.007794358968031685,0.07874562042529573,604,0.020952579179241683,0.0709751274846498,488,0.016928573906407188,0.06559822388732785,427,0.01481250216810629,0.9775531277247148
train/421_G.png,M1,G,1,1,1,good,0.5,3241960,370147,364991,28827,26656,0.008891843205961826,0.008222186578489556,-0.0006696566274722698,-0.07531134006313525,0.07531134006313525,0.11417383311330183,0.11258343717997754,-0.0015903959333242854,0.0015903959333242854,-0.013929600942328318,0.9209264110956038,0.9274310873418796,0.9145123423936976,26487,31643,0.008170057619464769,0.074790994553717,716,0.024837825649564643,0.06702050161307108,591,0.020501613071079196,0.06185173621951642,532,0.018454920734034066,0.9761228300002059
train/572_N.png,M0,N,1,1,1,good,0.5,3294288,357165,354092,25604,25607,0.007772240921255215,0.007773151588446426,9.106671912109688e-07,0.00011716919231370099,0.00011716919231370099,0.10841948244962189,0.10748665569009146,-0.0009328267595304357,0.0009328267595304357,-0.008603866560273263,0.952271822983816,0.956403985404923,0.9481752131367855,15437,18510,0.004685989810241242,0.027730042180909232,965,0.03768942352757382,0.0238634588345571,918,0.0358537728479925,0.020895172629276676,885,0.03456491173254179,0.9922163562701221
train/572_N.png,M1,N,1,1,1,good,0.5,3294288,357165,356958,25604,25917,0.007772240921255215,0.00786725386487156,9.501294361634441e-05,0.012224652398062802,0.012224652398062802,0.10841948244962189,0.10835664641342833,-6.283603619355685e-05,6.283603619355685e-05,-0.0005795640670278443,0.9517856167634987,0.9520615870774713,0.9515098063920037,17112,17319,0.005194445658667366,0.0238244024371192,1163,0.04542259022027808,0.019567255116388065,1113,0.04346977034838306,0.01648179971879394,1079,0.04214185283549445,0.9922491753146135
train/8_A.png,M0,A,1,1,1,good,0.5,3241464,316200,292497,22027,19089,0.006795386282247774,0.0058890057085317,-0.0009063805737160739,-0.13338175875062425,0.13338175875062425,0.09754851511539231,0.09023607851267205,-0.0073124366027202525,0.0073124366027202525,-0.07496204933586338,0.9128351215793736,0.9498217075730692,0.8786211258697028,14677,38380,0.004527892335068352,0.169564625232669,788,0.03577427702365279,0.15885050165705725,735,0.03336813910201117,0.15017932537340536,698,0.03168838243973306,0.9524493285956179
train/8_A.png,M1,A,1,1,1,good,0.5,3241464,316200,297717,22027,19132,0.006795386282247774,0.005902271319379144,-0.0008931149628686297,-0.1314296091160848,0.1314296091160848,0.09754851511539231,0.09184646196903622,-0.005702053146356091,0.005702053146356091,-0.05845351043643264,0.9170751095017731,0.9455422431369388,0.8902719797596458,16213,34696,0.005001752294642174,0.16402596813002224,947,0.042992690788577655,0.15172288554955282,884,0.04013256457983384,0.14309710809461115,837,0.03799881963045353,0.9526763179377143
train/274_D.png,M0,D,1,1,1,good,0.5,3231668,298852,311431,20653,19956,0.006390817373566839,0.006175139277920875,-0.00021567809564596363,-0.03374812375926015,0.03374812375926015,0.09247608355808827,0.09636850072470315,0.0038924171666148873,0.0038924171666148873,0.042091068488750286,0.9146248543708411,0.8961535621052497,0.9338736230642593,32341,19762,0.010007525525518092,0.08894591584757662,1542,0.07466227666682806,0.08100518084539776,1425,0.06899724011039558,0.07277393114801724,1342,0.06497845349343921,0.9739352345933556
train/274_D.png,M1,D,1,1,1,good,0.5,3231668,298852,314510,20653,20209,0.006390817373566839,0.006253427022825365,-0.0001373903507414747,-0.021498087444923257,0.021498087444923257,0.09247608355808827,0.09732125948581352,0.004845175927725249,0.004845175927725249,0.05239382704482486,0.9179603562007428,0.8951098534227846,0.9420080842691365,32989,17331,0.01020804117254619,0.0845397763036847,1626,0.07872948239965138,0.07475911489856195,1493,0.07228973998934779,0.06739940928678642,1406,0.06807727690892364,0.9763299706400707
train/429_G.png,M0,G,1,1,1,good,0.5,3200248,305832,287069,19624,18354,0.006132024768080474,0.005735180523509428,-0.00039684424457104575,-0.06471667346106807,0.06471667346106807,0.09556509370523784,0.08970211058642955,-0.005862983118808293,0.005862983118808293,-0.06135067618823406,0.9265020635822844,0.9567804256119609,0.8980812995370007,12407,31170,0.003876887041254303,0.10696086424785976,936,0.04769669792091317,0.0955972278842234,866,0.04412963717896453,0.0858132898491643,829,0.04224419078679168,0.9835408285799786
train/429_G.png,M1,G,1,1,1,good,0.5,3200248,305832,292611,19624,18651,0.006132024768080474,0.00582798583109809,-0.00030403893698238384,-0.04958214431308602,0.04958214431308602,0.09556509370523784,0.09143385137651831,-0.004131242328719524,0.004131242328719524,-0.0432296162599074,0.9301771430194689,0.9511911718971604,0.9100715425462346,14282,27503,0.0044627791346170675,0.10155931512433755,1144,0.05829596412556054,0.09121483897268651,1071,0.054576029351814104,0.08352017937219731,1033,0.05263962494904199,0.9840489423507554
train/573_N.png,M0,N,1,1,1,good,0.5,3294288,394396,392670,28300,27224,0.008590627170423472,0.008264001204509139,-0.0003266259659143341,-0.03802120141342756,0.03802120141342756,0.11972116584828042,0.11919722865760371,-0.0005239371906767107,0.0005239371906767107,-0.0043763121329830935,0.9540114806128076,0.956108182443273,0.951923954604002,17235,18961,0.005231783013507016,0.04646643109540636,628,0.022190812720848056,0.04074204946996467,543,0.019187279151943463,0.03667844522968198,506,0.017879858657243817,0.9919731108474428
train/573_N.png,M1,N,1,1,1,good,0.5,3294288,394396,395113,28300,27553,0.008590627170423472,0.00836387103981194,-0.00022675613061153124,-0.026395759717314487,0.026395759717314487,0.11972116584828042,0.11993881530697983,0.00021764945869942153,0.00021764945869942153,0.0018179697562855607,0.9541854494375618,0.9533196832298608,0.9550527895820444,18444,17727,0.005598781891565036,0.043003533568904594,806,0.028480565371024735,0.03795053003533569,730,0.025795053003533568,0.03445229681978799,684,0.024169611307420496,0.9917762576636465
train/91_A.png,M0,A,0,1,1,poor,0.5,3250388,308578,282133,20209,17899,0.006217411582863338,0.005506727196876188,-0.0007106843859871498,-0.114305507447177,0.114305507447177,0.09493574305590594,0.08679979128645565,-0.008135951769450294,0.008135951769450294,-0.08569956380558562,0.8928325357069701,0.9346761988140345,0.8545748562762089,18430,44875,0.005670092308979728,0.12969469048443763,816,0.04037804938393785,0.11880845167994458,748,0.03701321193527636,0.1087634222376169,708,0.0350338957890049,0.9671627011155466
