key,fold,arm,threshold,fp_fov,thin_recall,mare,extra,precision
train/143_A.png,1,M0_match_M1,0.46,0.006096338422124173,0.630682956138594,0.11140246997124006,0.10362036880392489,0.8295809367296632
train/144_A.png,0,M0_fixed,0.5,0.008571751260971445,0.5754845754845754,0.024596584678051075,0.16089613034623218,0.8469744975959941
train/144_A.png,0,M1_fixed,0.5,0.007908686306048691,0.6098826098826099,0.017311608961303463,0.14930283565721447,0.8596219723088108
train/144_A.png,0,M1_match_M0,0.555,0.00744047619047619,0.5975975975975976,0.02475325082249726,0.1437411875293749,0.8658536585365854
train/144_A.png,0,M0_match_M1,0.445,0.00910511984193177,0.5855855855855856,0.010339965533448223,0.16888610371298762,0.840181031947455
train/145_A.png,0,M0_fixed,0.5,0.008280521976619848,0.6604875571356018,0.015139900344959755,0.08847578893573528,0.8723138790513758
train/145_A.png,0,M1_fixed,0.5,0.00908654091526407,0.7008633824276282,0.01066819982113198,0.10399897789702313,0.8627132909219998
train/145_A.png,0,M1_match_M0,0.555,0.008575232376193623,0.6957846622651092,0.004982752012265236,0.09914398875686725,0.868916797488226
train/145_A.png,0,M0_match_M1,0.445,0.00878498402277517,0.6655662772981209,0.011498658489842852,0.08975341765682893,0.8661434871259899
train/154_D.png,0,M0_fixed,0.5,0.0050458211777017585,0.718145956607495,0.11838390966831334,0.01337332392378264,0.9559961471404894
train/154_D.png,0,M1_fixed,0.5,0.0048665718897626135,0.7462524654832348,0.10790402258292167,0.014714184897671137,0.9576470967291552
train/154_D.png,0,M1_match_M0,0.555,0.004388368109546305,0.7411242603550295,0.11157374735356387,0.013620324629498942,0.9614807593359872
train/154_D.png,0,M0_match_M1,0.445,0.0055718453359396986,0.7236686390532544,0.11256175017642908,0.014749470712773466,0.9518281818472799
train/155_D.png,0,M0_fixed,0.5,0.0017964513630159727,0.6640893470790378,0.021936656282450676,0.09228971962616822,0.9454224530011114
train/155_D.png,0,M1_fixed,0.5,0.0021471958882044095,0.6520618556701031,0.006749740394600207,0.11357736240913811,0.9347586490323545
train/155_D.png,0,M1_match_M0,0.555,0.001999643414856075,0.6314432989690721,0.013759086188992731,0.11240913811007269,0.9384305225597002
train/155_D.png,0,M0_match_M1,0.445,0.001986117771465811,0.6829896907216495,0.011812045690550364,0.10163551401869159,0.9405409384979248
train/160_D.png,1,M0_fixed,0.5,0.007369306159926544,0.6126670327658795,0.0770211796857208,0.03498064222272831,0.9307835624143144
train/160_D.png,1,M1_fixed,0.5,0.007909185496427003,0.6077246933919092,0.07219312229560465,0.04559325893873833,0.926349846217294
train/160_D.png,1,M1_match_M0,0.54,0.007492814084394586,0.6033315028372689,0.07574584377135049,0.043315873377362785,0.9297946206267753
train/160_D.png,1,M0_match_M1,0.46,0.007784741905864505,0.6203551162365001,0.07506262810293783,0.03648371669323616,0.9273497805357954
train/161_D.png,1,M0_fixed,0.5,0.005536944781422616,0.6790019031507718,0.16664037606082593,0.007382402120074455,0.9462656686537284
train/161_D.png,1,M1_fixed,0.5,0.005601295638305078,0.6832311270881793,0.15704956305013093,0.009874751553774805,0.945974359202801
train/161_D.png,1,M1_match_M0,0.54,0.005273383377157601,0.6803411573976176,0.1596996561188756,0.009369971921632962,0.9488151913714732
train/161_D.png,1,M0_match_M1,0.46,0.005874401906509597,0.6818213857757102,0.16417957535413447,0.007887181752216298,0.943342212560989
train/164_D.png,0,M0_fixed,0.5,0.010293368911220041,0.8470008028443629,0.03667035991279174,0.029057507416276492,0.9182711459301554
train/164_D.png,0,M1_fixed,0.5,0.010333010010616381,0.8681041403830715,0.02112298509596483,0.03770685156724687,0.9182404732324235
train/164_D.png,0,M1_match_M0,0.555,0.009572706112038134,0.8603050808578966,0.028092497944887235,0.034597376603881486,0.9236496033039887
train/164_D.png,0,M0_match_M1,0.445,0.011055840682421526,0.8518178690216768,0.035562386075270735,0.03073733871832446,0.9129003767103234
train/175_D.png,1,M0_fixed,0.5,0.005246123423385613,0.6159000362187613,0.10538862900323857,0.035534364879453044,0.9433474964592186
train/175_D.png,1,M1_fixed,0.5,0.005124228202665771,0.6323795726186164,0.10192515293270961,0.037378553436487945,0.9448049142074577
train/175_D.png,1,M1_match_M0,0.54,0.0048267421450102575,0.6280333212604129,0.10489384670744872,0.03670385030586542,0.947614502218873
train/175_D.png,1,M0_match_M1,0.46,0.0055997738612209025,0.6204273813835567,0.10026088521050738,0.03746851385390428,0.9400471138629073
train/177_D.png,1,M0_fixed,0.5,0.007360039211969129,0.8039094966907804,0.04246361121135571,0.037691968402903085,0.9342680515719417
train/177_D.png,1,M1_fixed,0.5,0.008141098234463628,0.827920578728644,0.019688038814707886,0.050803961666466176,0.9280888602456161
train/177_D.png,1,M1_match_M0,0.54,0.007704266421882873,0.8257657380329383,0.02293596375155379,0.048157504310517664,0.9315748663842043
train/177_D.png,1,M0_match_M1,0.46,0.007793441224451107,0.8074495921194398,0.0403384257588516,0.039135490597056816,0.9307773048152631
train/184_D.png,0,M0_fixed,0.5,0.005598336888517556,0.5369489375198224,0.13315242388004783,0.0412105602060528,0.9412329693002739
train/184_D.png,0,M1_fixed,0.5,0.00561866983121193,0.5528068506184586,0.12965688529114158,0.039784748413209454,0.9415924215542475
train/184_D.png,0,M1_match_M0,0.555,0.0052150917262175425,0.5448778940691406,0.13232453316162265,0.03817496090516052,0.9453369456760065
train/184_D.png,0,M0_match_M1,0.445,0.00608971633696492,0.5470980019029495,0.12731119492227025,0.043372274859718514,0.9366833977699692
train/187_D.png,0,M0_fixed,0.5,0.004190022056662935,0.41089016911354764,0.25977038843614303,0.02534055082981381,0.9287431210070213
train/187_D.png,0,M1_fixed,0.5,0.004367938365327273,0.4302174317041442,0.24460174885491642,0.03765391707810362,0.9263910072919496
train/187_D.png,0,M1_match_M0,0.555,0.004125240682950658,0.42445642073963946,0.24989590149307,0.03444173457854976,0.9297444533010975
train/187_D.png,0,M0_match_M1,0.445,0.0044224911010849795,0.41999628321873256,0.25477366010350366,0.026292308607459403,0.9256022525810825
train/18_A.png,1,M0_fixed,0.5,0.005147905315972543,0.8435202205882353,0.027353689567430027,0.03026172300981461,0.9521083604186652
train/18_A.png,1,M1_fixed,0.5,0.005688121402407116,0.8494944852941176,0.02808069792802617,0.03112504543802254,0.9475726943362395
train/18_A.png,1,M1_match_M0,0.54,0.005342752485609628,0.8453584558823529,0.030670665212649946,0.02917121046892039,0.9504808693593069
train/18_A.png,1,M0_match_M1,0.46,0.005490811709299105,0.8490349264705882,0.025763358778625955,0.03162486368593239,0.9492013407337584
train/198_D.png,1,M0_fixed,0.5,0.004407708853264984,0.6285329744279946,0.06459805653710247,0.03456272084805654,0.9463548673978975
train/198_D.png,1,M1_fixed,0.5,0.004639101857889096,0.6460296096904441,0.060678003533568906,0.03997349823321555,0.9440226381253461
train/198_D.png,1,M1_match_M0,0.54,0.004442683234530706,0.6403095558546433,0.06376987632508833,0.038869257950530034,0.9460624488186589
train/198_D.png,1,M0_match_M1,0.46,0.004635666874014784,0.6332436069986541,0.06100927561837456,0.03643992932862191,0.9439606195475325
train/202_D.png,1,M0_fixed,0.5,0.005182374298738812,0.7911877394636015,0.14492469214541528,0.04145611539027621,0.9300304814397261
train/202_D.png,1,M1_fixed,0.5,0.006671181953696659,0.8065134099616859,0.12044350684393858,0.05852916646224795,0.9129105972029328
train/202_D.png,1,M1_match_M0,0.54,0.006302536601658904,0.8029214559386973,0.1273610361575823,0.055193053034391405,0.9169945502089494
train/202_D.png,1,M0_match_M1,0.46,0.005527824683156743,0.7998084291187739,0.13820340479811608,0.04435068439385763,0.9260662566130453
train/203_D.png,0,M0_fixed,0.5,0.006094746454555435,0.8506722151088348,0.04018126888217523,0.03126888217522659,0.9493524568282955
train/203_D.png,0,M1_fixed,0.5,0.006536679507779519,0.8817221510883483,0.02035498489425982,0.03935045317220544,0.9461875003209391
train/203_D.png,0,M1_match_M0,0.555,0.005994633179971856,0.8769206145966709,0.024886706948640484,0.037197885196374625,0.9502662506015866
train/203_D.png,0,M0_match_M1,0.445,0.006657688699488019,0.8580345710627401,0.034214501510574015,0.03376132930513595,0.9451098471602246
train/204_D.png,1,M0_fixed,0.5,0.005882451384007765,0.7583612040133779,0.0938782875445482,0.03464609554743538,0.9398610349820511
train/204_D.png,1,M1_fixed,0.5,0.00512130599656121,0.760242474916388,0.10520142554247304,0.02431542382821311,0.9471798346832708
train/204_D.png,1,M1_match_M0,0.54,0.004787530108010745,0.7562709030100334,0.10903595434655118,0.0234582938602427,0.9502948908115691
train/204_D.png,1,M0_match_M1,0.46,0.006272631368859236,0.7646321070234113,0.08909640456534489,0.035864122344024904,0.936344995030884
train/222_D.png,0,M0_fixed,0.5,0.009064488145224862,0.6738255033557047,0.033700476738451425,0.27568633897747824,0.7093727991429677
train/222_D.png,0,M1_fixed,0.5,0.008409842699465766,0.6281879194630873,0.06690777576853527,0.3003452243958573,0.7237443850484766
train/222_D.png,0,M1_match_M0,0.555,0.008040753844649789,0.6120805369127517,0.03830346868321552,0.2812756863389775,0.7294089475163719
train/222_D.png,0,M0_match_M1,0.445,0.009494524614792513,0.702013422818792,0.05260562222587539,0.28801578168666775,0.7035222969317567
train/223_D.png,0,M0_fixed,0.5,0.005244593078695487,0.6926345609065155,0.01024075957951848,0.09196337741607324,0.927702832299725
train/223_D.png,0,M1_fixed,0.5,0.005725393823735664,0.7361898016997167,0.021905730756188537,0.09888097660223805,0.9221012511253397
train/223_D.png,0,M1_match_M0,0.555,0.005364561367490078,0.7273371104815864,0.015530688368938624,0.09528653780942692,0.9263028676042697
train/223_D.png,0,M0_match_M1,0.445,0.005600787585632004,0.703257790368272,0.017429637165140725,0.09745676500508647,0.9235638149732891
train/224_D.png,0,M0_fixed,0.5,0.012992679901970472,0.7768018599845001,0.07183248418341638,0.17725771233413581,0.8478284457690137
train/224_D.png,0,M1_fixed,0.5,0.012715366029606498,0.7956600361663653,0.07849504507026482,0.17804154302670624,0.8513038673634108
train/224_D.png,0,M1_match_M0,0.555,0.01204925687293713,0.7884267631103075,0.07088068977100946,0.17137898213985778,0.8572959450513681
train/224_D.png,0,M0_match_M1,0.445,0.013806092752534735,0.783518470679411,0.08364593247858462,0.18632775320530764,0.8406019809322789
train/234_D.png,0,M0_fixed,0.5,0.003989019764917642,0.5840900835452234,0.10855494582805685,0.04404108625299001,0.939574535818953
train/234_D.png,0,M1_fixed,0.5,0.004052067725872411,0.5906284053759535,0.09729843815956099,0.05058393133530322,0.9386013796074721
train/234_D.png,0,M1_match_M0,0.555,0.0037491902663838164,0.5804576825281511,0.10243421978331223,0.048191923455747854,0.942646008954617
train/234_D.png,0,M0_match_M1,0.445,0.004320330618562309,0.5938975662913185,0.10320810468552132,0.047488391726466864,0.9352164241356937
train/23_A.png,1,M0_fixed,0.5,0.007444187865286073,0.7648458514380302,0.06553651266766021,0.0411698956780924,0.9244922408966214
train/23_A.png,1,M1_fixed,0.5,0.006572682214376821,0.7794330643492655,0.06169895678092399,0.0393070044709389,0.9327534091841306
train/23_A.png,1,M1_match_M0,0.54,0.00617054372577609,0.7748810262776743,0.06672876304023845,0.0363263785394933,0.9364608076009501
train/23_A.png,1,M0_match_M1,0.46,0.00790461176366099,0.7692944340989034,0.06322652757078986,0.04269746646795827,0.9203752601658849
train/240_D.png,1,M0_fixed,0.5,0.0074706773447021846,0.7002617801047121,0.055982176715965115,0.05474971558589306,0.9218762093965273
train/240_D.png,1,M1_fixed,0.5,0.007433052566133258,0.7137247569184741,0.05043610163064088,0.06261850587789154,0.9227202770296268
train/240_D.png,1,M1_match_M0,0.54,0.007068523973768745,0.7053103964098728,0.054512703830109976,0.06171786120591581,0.9259842926526816
train/240_D.png,1,M0_match_M1,0.46,0.007866662719148916,0.7047494390426328,0.054086082669700414,0.05617178612059158,0.9183490555468418
train/248_D.png,1,M0_fixed,0.5,0.005313180627570567,0.8282113259668509,0.0015026296018031556,0.06426245930378162,0.9406143748954908
train/248_D.png,1,M1_fixed,0.5,0.00549083728022002,0.8478936464088398,0.007513148009015778,0.06691710493363386,0.9389959277522301
train/248_D.png,1,M1_match_M0,0.54,0.005189756005729894,0.8454765193370166,0.006210869020786376,0.06531430002504382,0.9420090481348234
train/248_D.png,1,M0_match_M1,0.46,0.0056204954688203225,0.8328729281767956,0.0028549962434259953,0.06551465063861758,0.9375549722628141
train/256_D.png,0,M0_fixed,0.5,0.00973229857638692,0.7415519399249061,0.08037725225225226,0.27322635135135137,0.676949846468782
train/256_D.png,0,M1_fixed,0.5,0.009033874640149786,0.7428035043804756,0.047438063063063064,0.24183558558558557,0.6926393755639019
train/256_D.png,0,M1_match_M0,0.555,0.008620987377182228,0.7349812265331664,0.036317567567567564,0.23451576576576577,0.7008431775380928
train/256_D.png,0,M0_match_M1,0.445,0.010187430465961315,0.7515644555694618,0.08460022522522523,0.27449324324324326,0.6687322023021698
train/262_D.png,1,M0_fixed,0.5,0.003985377330687467,0.8683666436940042,0.0235685692439167,0.028156344173076057,0.9602444984780092
train/262_D.png,1,M1_fixed,0.5,0.0046355875591881646,0.9076498966230186,0.0031034948050195654,0.03683713399001484,0.9544578524012173
train/262_D.png,1,M1_match_M0,0.54,0.004339646737528734,0.9036871123363198,0.005487338640759232,0.035172941123555075,0.9571423374040432
train/262_D.png,1,M0_match_M1,0.46,0.004292983869383264,0.875947622329428,0.020689965366797104,0.030360275266495748,0.9574162271459371
train/266_D.png,1,M0_fixed,0.5,0.010688065222239248,0.5527862685163414,0.19341414872444365,0.11036728785959833,0.8414621187971523
train/266_D.png,1,M1_fixed,0.5,0.010531400785626989,0.5777098518692687,0.1727278209999397,0.11036728785959833,0.8450437651803309
train/266_D.png,1,M1_match_M0,0.54,0.010176647717433419,0.5715965201034564,0.17791448042940716,0.10680899825101019,0.8487237775997851
train/266_D.png,1,M0_match_M1,0.46,0.011096389429791284,0.5570185751234423,0.1829202098787769,0.1160967372293589,0.8371776298049898
train/269_D.png,0,M0_fixed,0.5,0.003867108774568113,0.437976829612885,0.14386157648997527,0.02993683054106015,0.9532341794087286
train/269_D.png,0,M1_fixed,0.5,0.004099153790684918,0.4521051144391071,0.13150233452348256,0.03630870639934084,0.95133871575474
train/269_D.png,0,M1_match_M0,0.555,0.0037780503288074798,0.4467363662051427,0.13688547102444384,0.0345509475418841,0.9547118513839482
train/269_D.png,0,M0_match_M1,0.445,0.004212556932691537,0.44899689177733826,0.13853336995330953,0.033012908541609445,0.9496022002492239
train/271_D.png,1,M0_fixed,0.5,0.0034398316575654066,0.8334061135371179,0.019186150276637514,0.037256826699982155,0.9665590184402613
train/271_D.png,1,M1_fixed,0.5,0.0035096038667387854,0.859825327510917,0.002810994110298055,0.04216491165447082,0.9660522952327484
train/271_D.png,1,M1_match_M0,0.54,0.0032623138687393337,0.8554585152838428,0.0062020346243084066,0.04020167767267535,0.9682527760419171
train/271_D.png,1,M0_match_M1,0.46,0.0037047190711528345,0.8406113537117904,0.01499196858825629,0.03877387114046047,0.9642045352853793
train/274_D.png,0,M0_fixed,0.5,0.010007525525518092,0.778109627547435,0.03374812375926015,0.06899724011039558,0.8961535621052497
train/274_D.png,0,M1_fixed,0.5,0.01020804117254619,0.784082923401265,0.021498087444923257,0.07228973998934779,0.8951098534227846
train/274_D.png,0,M1_match_M0,0.555,0.00956224463651588,0.7774068868587491,0.024887425555609355,0.0683677916041253,0.9007824515101603
train/274_D.png,0,M0_match_M1,0.445,0.010661676880174572,0.7870695713281799,0.026969447537887957,0.07204764441001307,0.8904984220712976
train/276_D.png,1,M0_fixed,0.5,0.00953328098455217,0.8867120954003407,0.008359502852846212,0.04294749878367022,0.9186208277562893
train/276_D.png,1,M1_fixed,0.5,0.010339810260361107,0.9148211243611585,0.018620903180149497,0.060551107965854306,0.912871704306347
train/276_D.png,1,M1_match_M0,0.54,0.009844101872703568,0.910221465076661,0.015082489274182848,0.05860498031757265,0.9166087070205255
train/276_D.png,1,M0_match_M1,0.46,0.010023433487416538,0.8899488926746167,0.004555707903932063,0.04542438851784687,0.9149030952905045
train/277_D.png,1,M0_fixed,0.5,0.003951242492050406,0.369750503641717,0.41873187811149404,0.04573554351988621,0.9179933488997382
train/277_D.png,1,M1_fixed,0.5,0.005960490674336294,0.4388656438865644,0.36178127906340607,0.07150281744077903,0.8874360565160898
train/277_D.png,1,M1_match_M0,0.54,0.005604386068220841,0.4314272431427243,0.36517314951583785,0.06657913452595875,0.8926047345852783
train/277_D.png,1,M0_match_M1,0.46,0.004240713077004134,0.3762591042925771,0.4144099786640407,0.04918212156026041,0.9133307152448757
train/285_D.png,0,M0_fixed,0.5,0.005033722459170131,0.7082956259426848,0.013343937787203958,0.107988688582538,0.8888140345146714
train/285_D.png,0,M1_fixed,0.5,0.005535277031881372,0.7360482654600302,0.006892895015906681,0.12256981265464828,0.8808190827440732
train/285_D.png,0,M1_match_M0,0.555,0.005185914080127964,0.7239819004524887,0.0015906680805938495,0.1184164015553199,0.8868711986289862
train/285_D.png,0,M0_match_M1,0.445,0.005401262142981255,0.7254901960784313,0.005390597384234712,0.11373276776246023,0.8824302575107296
train/296_D.png,0,M0_fixed,0.5,0.0065185827564257556,0.6551789077212806,0.08447809626825312,0.060411032990805844,0.9222884412466498
train/296_D.png,0,M1_fixed,0.5,0.005972720454354809,0.6596986817325801,0.07393185505678745,0.06560302866414278,0.9283690618851065
train/296_D.png,0,M1_match_M0,0.555,0.005463248972421926,0.6510357815442561,0.07896160086533262,0.06100594916170903,0.9338093530018383
train/296_D.png,0,M0_match_M1,0.445,0.007037922935345232,0.6627118644067796,0.0795565170362358,0.06235803136830719,0.9169154482437234
train/299_D.png,1,M0_fixed,0.5,0.014081539877368637,0.528374655647383,0.06917189952904239,0.2753139717425432,0.7633479127306607
train/299_D.png,1,M1_fixed,0.5,0.016302185164241513,0.5933884297520661,0.1283359497645212,0.3203492935635793,0.7375389253624769
train/299_D.png,1,M1_match_M0,0.54,0.015764425570499483,0.5834710743801653,0.1211734693877551,0.3125,0.7429399386278144
train/299_D.png,1,M0_match_M1,0.46,0.014623919398891957,0.5377410468319559,0.08114207221350078,0.2861067503924647,0.7574282211096353
train/304_G.png,0,M0_fixed,0.5,0.0036649217883217523,0.6003363228699552,0.16470745988468244,0.026102891878603676,0.9532209010821473
train/304_G.png,0,M1_fixed,0.5,0.004590618539055352,0.6565302690582959,0.13409019800652572,0.03347785276896259,0.9436059374113642
train/304_G.png,0,M1_match_M0,0.555,0.004263992582112104,0.6463004484304933,0.13771063335270192,0.03142180306619586,0.9470610493003773
train/304_G.png,0,M0_match_M1,0.445,0.003970921977955673,0.60972533632287,0.16001430295445404,0.027935457918026194,0.9498719498214293
train/307_G.png,1,M0_fixed,0.5,0.003561797212463639,0.6120533508974147,0.14984534856055198,0.02212705210563883,0.9532922609229973
train/307_G.png,1,M1_fixed,0.5,0.0038321534661706334,0.614687963115429,0.14670473471330003,0.028646205091601238,0.9501873334535473
train/307_G.png,1,M1_match_M0,0.54,0.003613587235978776,0.6097480652066524,0.15017844396859387,0.027123483226266953,0.9527117522712236
train/307_G.png,1,M0_match_M1,0.46,0.003774197963665599,0.6179812283879467,0.1457530335474661,0.02360218891268142,0.9508486960431655
train/312_G.png,0,M0_fixed,0.5,0.0054917403138878326,0.8945655711031565,0.011583011583011582,0.030244530244530245,0.9514650265500249
train/312_G.png,0,M1_fixed,0.5,0.006300048412035825,0.9070940449072568,0.007893607893607893,0.045002145002145,0.9450571642442095
train/312_G.png,0,M1_match_M0,0.555,0.005749238004436124,0.9048161405792385,0.0034749034749034747,0.04195624195624196,0.9494851122010504
train/312_G.png,0,M0_match_M1,0.445,0.0060308182128054775,0.8984705499511878,0.007421707421707422,0.03277563277563277,0.9470960088403536
train/316_G.png,0,M0_fixed,0.5,0.0008030239022774103,0.2937625754527163,0.5941230486685032,0.14967860422405876,0.6875898418782942
train/316_G.png,0,M1_fixed,0.5,0.0010832201258481325,0.39436619718309857,0.5234159779614325,0.1919191919191919,0.6537060734324245
train/316_G.png,0,M1_match_M0,0.555,0.0010228701700021308,0.39235412474849096,0.5500459136822773,0.1717171717171717,0.6627753527560654
train/316_G.png,0,M0_match_M1,0.445,0.0008646054898753712,0.2977867203219316,0.5670339761248853,0.17125803489439853,0.6767211604881418
train/320_G.png,0,M0_fixed,0.5,0.008200515123726094,0.6748724106874813,0.1510699573475265,0.009296051912070285,0.9233807061757905
train/320_G.png,0,M1_fixed,0.5,0.009118480928804662,0.6974882417692385,0.13112901461849732,0.014837227953774927,0.916279439215219
train/320_G.png,0,M1_match_M0,0.555,0.00850423790608632,0.6930851596117282,0.13430060880026248,0.01381648499872407,0.9212855586283027
train/320_G.png,0,M0_match_M1,0.445,0.008800854255085117,0.6798759131391975,0.1477160876380737,0.009915788706208304,0.9184626878916348
train/325_G.png,1,M0_fixed,0.5,0.003911173172611089,0.6218375499334221,0.024401265250790782,0.20078325048953155,0.8790032523436005
train/325_G.png,1,M1_fixed,0.5,0.0045255696540703536,0.6750998668442078,0.04714565446603404,0.2172013857508661,0.8641985618186036
train/325_G.png,1,M1_match_M0,0.54,0.00435457757845537,0.6724367509986684,0.040970025606266,0.21223075764422353,0.8681724999765981
train/325_G.png,1,M0_match_M1,0.46,0.004079382375386046,0.6311584553928096,0.03178189486368429,0.20485012803133001,0.8749395694501056
train/330_G.png,0,M0_fixed,0.5,0.00441151752742445,0.6882090761750406,0.10094598718339945,0.04839792493133964,0.9306152201380115
train/330_G.png,0,M1_fixed,0.5,0.004585778340246091,0.6788897893030794,0.10460787305462313,0.04986267927982911,0.92837218280971
train/330_G.png,0,M1_match_M0,0.555,0.004272170671781613,0.6730145867098866,0.11156545620994812,0.04607873054623131,0.9326235259721275
train/330_G.png,0,M0_match_M1,0.445,0.00476312888379152,0.6936790923824959,0.09307293256026854,0.050961245041196215,0.9258981532220075
train/332_G.png,0,M0_fixed,0.5,0.0038514153619941876,0.7488545246277205,0.04833483826419504,0.025813990545493173,0.9565141697162575
