seed,arm,key,disease,dice,precision,recall,tp,fp,fn
2030,m2_a8_e16,train/8_A.png,A,0.6652070886720137,0.7557152607700647,0.59405959343153,188226,60844,128621
2031,m2_a2_e4,train/138_A.png,A,0.6061771568230815,0.6888737734446838,0.5412073231073726,164067,74100,139083
2031,m2_a2_e4,train/177_D.png,D,0.8161515674182662,0.8524107011841986,0.7828512935792706,273028,47273,75733
2031,m2_a2_e4,train/222_D.png,D,0.25716182556044187,0.17866853480564882,0.45866348533679957,51518,236826,60804
2031,m2_a2_e4,train/421_G.png,G,0.8011574369675376,0.8383091444110962,0.7671589244682138,285456,55058,86639
2031,m2_a2_e4,train/442_G.png,G,0.5315427377296104,0.507529983890542,0.5579405662303379,117514,114027,93107
2031,m2_a2_e4,train/453_N.png,N,0.7129713131449344,0.7637994341780533,0.6684859627957453,253780,78480,125854
2031,m2_a2_e4,train/489_N.png,N,0.8482210869899842,0.8927975982762536,0.8078842177808409,322366,38708,76659
2031,m2_a2_e4,train/8_A.png,A,0.7185151721022303,0.791907228837814,0.6575728979602142,208350,54749,108497
2031,m1_a4_e4,train/138_A.png,A,0.6255235070688115,0.6904379692883746,0.5717664522513607,173331,77714,129819
2031,m1_a4_e4,train/177_D.png,D,0.8159625759768879,0.8423210295608005,0.7912037183056592,275941,51655,72820
2031,m1_a4_e4,train/222_D.png,D,0.2437722032652252,0.16734121990656967,0.44871886184362814,50401,250786,61921
2031,m1_a4_e4,train/421_G.png,G,0.7999393404417561,0.8552531753995252,0.7513457584756581,279572,47316,92523
2031,m1_a4_e4,train/442_G.png,G,0.5460458645501921,0.5254077351170099,0.5683716248617184,119711,108133,90910
2031,m1_a4_e4,train/453_N.png,N,0.7123147646779309,0.7488542301995295,0.6791752055927551,257838,86472,121796
2031,m1_a4_e4,train/489_N.png,N,0.8466382902506994,0.8921482912423568,0.8055460184198985,321433,38858,77592
2031,m1_a4_e4,train/8_A.png,A,0.7170468986807397,0.8036251645664848,0.6473092691425198,205098,50118,111749
2031,m4_a1_e4,train/138_A.png,A,0.6137608406471319,0.7025844101709046,0.5448754741876959,165179,69923,137971
2031,m4_a1_e4,train/177_D.png,D,0.8223763054271529,0.8473456104867775,0.7988364524703163,278603,50192,70158
2031,m4_a1_e4,train/222_D.png,D,0.2702233655927151,0.18940830477062776,0.47132351631915387,52940,226562,59382
2031,m4_a1_e4,train/421_G.png,G,0.8053438937608604,0.8756779452340213,0.745468227200043,277385,39381,94710
2031,m4_a1_e4,train/442_G.png,G,0.5421360631989293,0.5248626398051175,0.560585126839204,118071,106885,92550
2031,m4_a1_e4,train/453_N.png,N,0.7037122001194037,0.7664492980784451,0.6504686092394253,246940,75247,132694
2031,m4_a1_e4,train/489_N.png,N,0.848804900382053,0.8934055982208879,0.8084455861161581,322590,38489,76435
2031,m4_a1_e4,train/8_A.png,A,0.7254843121929433,0.811111934679738,0.6562094638737308,207918,48419,108929
2031,m2_a1_e2,train/138_A.png,A,0.6329023501678691,0.6900042833223006,0.5845291110011546,177200,79610,125950
2031,m2_a1_e2,train/177_D.png,D,0.8349569472155296,0.8317910456255371,0.838147040523453,292313,59113,56448
2031,m2_a1_e2,train/222_D.png,D,0.2699329076392192,0.1885430140588223,0.47496483324727123,53349,229605,58973
2031,m2_a1_e2,train/421_G.png,G,0.8158510994191174,0.8846347116574437,0.7569921659791182,281673,36733,90422
2031,m2_a1_e2,train/442_G.png,G,0.5559920057572807,0.5238033265883578,0.592395819979964,124771,113431,85850
2031,m2_a1_e2,train/453_N.png,N,0.7202178893272297,0.7499893054228636,0.6927198301521992,262980,87665,116654
2031,m2_a1_e2,train/489_N.png,N,0.8533739957319807,0.870059998750026,0.837315957646764,334110,49898,64915
2031,m2_a1_e2,train/8_A.png,A,0.7488055914758466,0.8086304970094511,0.6972229498780168,220913,52281,95934
2031,m2_a4_e8,train/138_A.png,A,0.6241528947593236,0.6619234452945593,0.5904601682335477,178998,91423,124152
2031,m2_a4_e8,train/177_D.png,D,0.8124878861187483,0.8136642569172461,0.8113149119310932,282955,64799,65806
2031,m2_a4_e8,train/222_D.png,D,0.26416664559304615,0.17806304449561614,0.5115115471590606,57454,265207,54868
2031,m2_a4_e8,train/421_G.png,G,0.8016242084946443,0.8437838785081427,0.7634770690280708,284086,52595,88009
2031,m2_a4_e8,train/442_G.png,G,0.5417648836506498,0.4967127007310827,0.595804786797138,125489,127150,85132
2031,m2_a4_e8,train/453_N.png,N,0.7153224870269974,0.7248267339450037,0.7060642618943509,268046,101761,111588
2031,m2_a4_e8,train/489_N.png,N,0.8485292143071091,0.875076891941192,0.8235448906710106,328615,46912,70410
2031,m2_a4_e8,train/8_A.png,A,0.7272394825969459,0.7761454290256513,0.6841314577698384,216765,62519,100082
2031,m2_a8_e16,train/138_A.png,A,0.595883153964419,0.6375260832785036,0.5593468579910935,169566,96409,133584
2031,m2_a8_e16,train/177_D.png,D,0.798467620809993,0.8232771747737212,0.7751096022777776,270328,58028,78433
2031,m2_a8_e16,train/222_D.png,D,0.20945750822808948,0.1391943323752516,0.4229625540855754,47508,293799,64814
2031,m2_a8_e16,train/421_G.png,G,0.7642179506283217,0.7634687494970844,0.764968623604187,284641,88185,87454
2031,m2_a8_e16,train/442_G.png,G,0.4975422677099432,0.4484708967283593,0.5586717373861106,117668,144708,92953
2031,m2_a8_e16,train/453_N.png,N,0.6866502861858103,0.7435311673836347,0.6378538276339843,242151,83526,137483
2031,m2_a8_e16,train/489_N.png,N,0.8306423164984589,0.8783964278129855,0.7878127936846062,314357,43519,84668
2031,m2_a8_e16,train/8_A.png,A,0.6907932058597791,0.7327969188617063,0.6533437274141778,207010,75483,109837
2032,m2_a2_e4,train/138_A.png,A,0.6014049716416472,0.7041080492629586,0.5248490846115784,159108,66863,144042
2032,m2_a2_e4,train/177_D.png,D,0.8092144817478762,0.8302615861677868,0.7892080823257187,275245,56271,73516
2032,m2_a2_e4,train/222_D.png,D,0.2652067231659197,0.18811025147951047,0.4493865849967059,50476,217856,61846
2032,m2_a2_e4,train/421_G.png,G,0.814620172974164,0.8354099286773533,0.7948400274123544,295756,58269,76339
2032,m2_a2_e4,train/442_G.png,G,0.5233058916590982,0.49806527446505483,0.5512413292121868,116103,117005,94518
2032,m2_a2_e4,train/453_N.png,N,0.7114408467657302,0.7767776132200483,0.6562425915487021,249132,71593,130502
2032,m2_a2_e4,train/489_N.png,N,0.8486065171693277,0.8540310872412358,0.843250422905833,336478,57510,62547
2032,m2_a2_e4,train/8_A.png,A,0.7286266214111293,0.7899130229591367,0.6761654678756623,214241,56980,102606
2032,m1_a4_e4,train/138_A.png,A,0.608286228230855,0.6830673631345988,0.5482632360217714,166206,77117,136944
2032,m1_a4_e4,train/177_D.png,D,0.8114906637992874,0.8237777318247614,0.7995647449112716,278857,59653,69904
2032,m1_a4_e4,train/222_D.png,D,0.2605752353188738,0.18304958862425277,0.4520129627321451,50771,226591,61551
2032,m1_a4_e4,train/421_G.png,G,0.8081986973265949,0.822203870077941,0.794662653354654,295690,63941,76405
2032,m1_a4_e4,train/442_G.png,G,0.5145232443698258,0.502215149816459,0.5274497794616871,111092,110112,99529
2032,m1_a4_e4,train/453_N.png,N,0.7139968062162619,0.7617079601886054,0.671910313617853,255080,79799,124554
2032,m1_a4_e4,train/489_N.png,N,0.847007938791063,0.8529116555157177,0.8411853893866299,335654,57885,63371
2032,m1_a4_e4,train/8_A.png,A,0.7251632460691784,0.7917295480014942,0.6689222242912194,211946,55754,104901
2032,m4_a1_e4,train/138_A.png,A,0.6123322490886977,0.6977693018467497,0.5455352135906317,165379,71632,137771
2032,m4_a1_e4,train/177_D.png,D,0.8182409571987441,0.8487784135553111,0.7898245503367636,275460,49077,73301
2032,m4_a1_e4,train/222_D.png,D,0.25828630485333914,0.1859470635918281,0.4227488826765905,47484,207879,64838
2032,m4_a1_e4,train/421_G.png,G,0.808699287373978,0.8367977511942469,0.7824265308590548,291137,56781,80958
2032,m4_a1_e4,train/442_G.png,G,0.5289831973820297,0.5115950000443573,0.5475949691626191,115335,110107,95286
2032,m4_a1_e4,train/453_N.png,N,0.7183094748059984,0.7897846966265875,0.6586975876765516,250064,66559,129570
2032,m4_a1_e4,train/489_N.png,N,0.8472620177479817,0.8714007957320788,0.8244245348035837,328966,48548,70059
2032,m4_a1_e4,train/8_A.png,A,0.7242578602852511,0.8099940669497877,0.6549344005150751,207514,48678,109333
2032,m2_a1_e2,train/138_A.png,A,0.631314431319246,0.7196522884536631,0.5622925944252021,170459,66404,132691
2032,m2_a1_e2,train/177_D.png,D,0.8217770085946438,0.8411482650221132,0.8032778894429137,280152,52907,68609
2032,m2_a1_e2,train/222_D.png,D,0.2949008798897488,0.20994875433022137,0.4953259379284557,55636,209362,56686
2032,m2_a1_e2,train/421_G.png,G,0.8209467598169116,0.8365352696516691,0.805928593504347,299882,58599,72213
2032,m2_a1_e2,train/442_G.png,G,0.5672192933258553,0.5376580515376665,0.6002203009196614,126419,108710,84202
2032,m2_a1_e2,train/453_N.png,N,0.7161070664884951,0.7172395933801399,0.7149781104958987,271430,107007,108204
2032,m2_a1_e2,train/489_N.png,N,0.8535127360792137,0.8703620245448317,0.837303427103565,334105,49764,64920
2032,m2_a1_e2,train/8_A.png,A,0.7460972859389358,0.8148261659328584,0.6880607990607454,218010,49544,98837
2032,m2_a4_e8,train/138_A.png,A,0.6083289687015683,0.6639690015647498,0.5612930892297543,170156,86115,132994
2032,m2_a4_e8,train/177_D.png,D,0.792188169753794,0.786926802770359,0.7975203649490625,278144,75312,70617
2032,m2_a4_e8,train/222_D.png,D,0.23463844004885376,0.15914255608170727,0.4464129912216663,50142,264934,62180
2032,m2_a4_e8,train/421_G.png,G,0.8018402838678341,0.8050989582627779,0.7986078823956247,297158,71937,74937
2032,m2_a4_e8,train/442_G.png,G,0.5267080307099358,0.49169867401085987,0.5670849535421444,119440,123473,91181
2032,m2_a4_e8,train/453_N.png,N,0.7117664181990127,0.7904942659997105,0.6472997676709673,245737,65128,133897
2032,m2_a4_e8,train/489_N.png,N,0.8396297420483625,0.826965003147505,0.8526884280433557,340244,71193,58781
2032,m2_a4_e8,train/8_A.png,A,0.728722037376993,0.7788228874225442,0.6846774626239163,216938,61608,99909
2032,m2_a8_e16,train/138_A.png,A,0.5795341320681153,0.6754268504168625,0.5074847435263071,153844,73929,149306
2032,m2_a8_e16,train/177_D.png,D,0.8073640217060478,0.8371656239223607,0.7796112524049421,271898,52886,76863
2032,m2_a8_e16,train/222_D.png,D,0.2575431093266708,0.185647885994715,0.42031837039938746,47211,207093,65111
2032,m2_a8_e16,train/421_G.png,G,0.8059589017984681,0.8450690937180292,0.7703086577352558,286628,52549,85467
2032,m2_a8_e16,train/442_G.png,G,0.5191338413677777,0.5157944564738525,0.5225167480925453,110053,103313,100568
2032,m2_a8_e16,train/453_N.png,N,0.6692492026687992,0.680845091150908,0.6580416927883171,249815,117104,129819
2032,m2_a8_e16,train/489_N.png,N,0.8446088647253729,0.8561747530819696,0.8333512937785853,332528,55860,66497
2032,m2_a8_e16,train/8_A.png,A,0.7158309851276422,0.8022537330392091,0.6462172594343643,204752,50469,112095
2033,m2_a2_e4,train/138_A.png,A,0.6409596280157751,0.6974322363366882,0.5929473857826159,179752,77982,123398
2033,m2_a2_e4,train/177_D.png,D,0.8125452545942823,0.8126373027572401,0.8124532272817201,283352,65330,65409
2033,m2_a2_e4,train/222_D.png,D,0.2566820633517043,0.1833618955652841,0.4277078399601147,48041,213960,64281
2033,m2_a2_e4,train/421_G.png,G,0.8196867885095811,0.8450373837109754,0.7958128972439834,296118,54302,75977
2033,m2_a2_e4,train/442_G.png,G,0.5281396248664185,0.5128437945887436,0.5443759169313601,114657,108914,95964
2033,m2_a2_e4,train/453_N.png,N,0.7023107611075373,0.7292886946211732,0.6772575691323749,257110,95439,122524
2033,m2_a2_e4,train/489_N.png,N,0.8531360497219963,0.8681053289649465,0.8386742685295407,334652,50845,64373
2033,m2_a2_e4,train/8_A.png,A,0.7425359611953612,0.8288053518990296,0.6725327997424625,213090,44015,103757
2033,m1_a4_e4,train/138_A.png,A,0.6337003677565766,0.6999150544967278,0.5789312221672439,175503,75246,127647
2033,m1_a4_e4,train/177_D.png,D,0.8171504919227499,0.8144933398662276,0.8198250377765862,285923,65121,62838
2033,m1_a4_e4,train/222_D.png,D,0.2811490184871733,0.20332980930502453,0.4554673171774007,51159,200447,61163
2033,m1_a4_e4,train/421_G.png,G,0.8186171362587868,0.8337564760341449,0.8040177911554844,299171,59652,72924
2033,m1_a4_e4,train/442_G.png,G,0.5436587633658764,0.5325691436794958,0.5552200397871058,116941,102638,93680
2033,m1_a4_e4,train/453_N.png,N,0.7290559633968998,0.6944738498512245,0.7672626793174478,291279,128145,88355
2033,m1_a4_e4,train/489_N.png,N,0.8522841959540928,0.8681179008655421,0.8370177307186266,333991,50739,65034
2033,m1_a4_e4,train/8_A.png,A,0.74820663816191,0.827323963049064,0.6829005797750966,216375,45161,100472
2033,m4_a1_e4,train/138_A.png,A,0.6396279768169635,0.6830347442323975,0.601408543625268,182317,84605,120833
2033,m4_a1_e4,train/177_D.png,D,0.8191617038300142,0.8106698114532003,0.8278333873340196,288716,67429,60045
2033,m4_a1_e4,train/222_D.png,D,0.24707762345916895,0.17364832656834564,0.4281084738519613,48086,228830,64236
2033,m4_a1_e4,train/421_G.png,G,0.818350592021123,0.8379638104625783,0.7996345019417085,297540,57535,74555
2033,m4_a1_e4,train/442_G.png,G,0.527495325190016,0.5170076090871375,0.5384173467982775,113402,105941,97219
2033,m4_a1_e4,train/453_N.png,N,0.7135285496126093,0.7239741347757127,0.7033800976730219,267027,101808,112607
2033,m4_a1_e4,train/489_N.png,N,0.8539365282302437,0.8734636007694444,0.83526345467076,333291,48283,65734
2033,m4_a1_e4,train/8_A.png,A,0.73853887841577,0.8206117323931166,0.6713902924755482,212728,46503,104119
2033,m2_a1_e2,train/138_A.png,A,0.6528304828314395,0.7050919973059026,0.6077816262576282,184249,77063,118901
2033,m2_a1_e2,train/177_D.png,D,0.8147489928527792,0.8093218660706708,0.820249397151631,286071,67399,62690
2033,m2_a1_e2,train/222_D.png,D,0.2864289826189991,0.20169784224973186,0.49391926781930523,55478,219577,56844
2033,m2_a1_e2,train/421_G.png,G,0.8205755036163129,0.8248031496062992,0.816390975422943,303775,64525,68320
2033,m2_a1_e2,train/442_G.png,G,0.551768142114768,0.5358624114680972,0.5686470010112952,119769,103738,90852
2033,m2_a1_e2,train/453_N.png,N,0.727448377637219,0.7012316589387544,0.7557015441188092,286890,122233,92744
2033,m2_a1_e2,train/489_N.png,N,0.8504043316222488,0.8680447889750216,0.8334665747760165,332574,50556,66451
2033,m2_a1_e2,train/8_A.png,A,0.7467003038419745,0.8264396652431201,0.6809942969319577,215771,45314,101076
2033,m2_a4_e8,train/138_A.png,A,0.6363627018284492,0.6620382583400471,0.6126043212930893,185711,94803,117439
2033,m2_a4_e8,train/177_D.png,D,0.8147174843826771,0.7981044531050169,0.8320368389814228,290182,73407,58579
2033,m2_a4_e8,train/222_D.png,D,0.26057214910552445,0.1848197117176204,0.4415519666672602,49596,218752,62726
2033,m2_a4_e8,train/421_G.png,G,0.8075392154764707,0.8038043608498039,0.8113089399212566,301884,73685,70211
2033,m2_a4_e8,train/442_G.png,G,0.5166283572053284,0.48088527071529386,0.5581114893576614,117550,126895,93071
2033,m2_a4_e8,train/453_N.png,N,0.7389136071850528,0.7254677997421136,0.7528672352845108,285814,108158,93820
2033,m2_a4_e8,train/489_N.png,N,0.8428481951294833,0.8376050607347569,0.8481573836225801,338436,65616,60589
2033,m2_a4_e8,train/8_A.png,A,0.7396361894051061,0.7820676552852394,0.7015720521261051,222291,61944,94556
2033,m2_a8_e16,train/138_A.png,A,0.6012581604862138,0.6390800414449277,0.5676628731650998,172087,97186,131063
2033,m2_a8_e16,train/177_D.png,D,0.8087918804262747,0.8132359335594399,0.8043961337420181,280542,64428,68219
2033,m2_a8_e16,train/222_D.png,D,0.24260233088704145,0.16669609747483666,0.44543366393048556,50032,250107,62290
2033,m2_a8_e16,train/421_G.png,G,0.7919079738401232,0.7570356173918158,0.8301482148376087,308894,99137,63201
2033,m2_a8_e16,train/442_G.png,G,0.5069889433018193,0.45224392858738216,0.5768133282056395,121489,147147,89132
2033,m2_a8_e16,train/453_N.png,N,0.7182755281051281,0.6841117975706958,0.7560308086209349,287015,132529,92619
2033,m2_a8_e16,train/489_N.png,N,0.8347053433279755,0.8338931923972557,0.8355190777520205,333393,66410,65632
2033,m2_a8_e16,train/8_A.png,A,0.7133656064005108,0.7539475534308211,0.6769292434518869,214483,69997,102364
