key,disease,Blur,quality_class,gt_skeleton,M0_mare,M1_mare,recovered_d0,regressed_d0,both_missed_d0,M0_extra_d0,M0_supported_d0,M1_extra_d0,M1_supported_d0,delta_extra_d0,delta_supported_d0,M0_bothmiss_prob_low_per_gt,M0_bothmiss_prob_mid_per_gt,M0_bothmiss_prob_near_per_gt,M1_bothmiss_prob_low_per_gt,M1_bothmiss_prob_mid_per_gt,M1_bothmiss_prob_near_per_gt,recovered_d1,regressed_d1,both_missed_d1,M0_extra_d1,M0_supported_d1,M1_extra_d1,M1_supported_d1,delta_extra_d1,delta_supported_d1,recovered_d2,regressed_d2,both_missed_d2,M0_extra_d2,M0_supported_d2,M1_extra_d2,M1_supported_d2,delta_extra_d2,delta_supported_d2,delta_mare
train/262_D.png,D,1,good,22233,0.0235685692439167,0.0031034948050195654,0.015517474025097828,0.0033733639184995276,0.024872936625736516,0.02964062429721585,0.9467908064588675,0.039131021454594524,0.957765483740386,0.009490397157378674,0.010974677281518463,0.014662888499077948,0.0064318805379391,0.003778167588719471,0.015517474025097828,0.005442360455179238,0.0039131021454594525,0.014482975756757973,0.0036882112175594837,0.020689965366797104,0.028156344173076057,0.9482750865830072,0.03683713399001484,0.9600593712049655,0.008680789816938785,0.011784284621958352,0.013403499302838124,0.0035532766608195026,0.017226645077137587,0.027031889533576214,0.9493995412225071,0.035397832051455046,0.9614986731435254,0.008365942517878831,0.012099131921018302,-0.020465074438897134
train/266_D.png,D,0,poor,16581,0.19341414872444365,0.1727278209999397,0.027320426994753032,0.013087268560400458,0.24202400337735963,0.11621735721609071,0.6903684940594657,0.11802665701706773,0.7092455219829926,0.0018092998009770211,0.018877027923526968,0.20728544719860081,0.026657017067728123,0.008081539111030697,0.21072311682045716,0.02044508775104035,0.010855798805862132,0.02726011700138713,0.01314757855376636,0.22254387552017368,0.11036728785959833,0.696218563415958,0.11036728785959833,0.716904891140462,0.0,0.02068632772450396,0.026958567034557627,0.012544478620107352,0.20903443700621194,0.10542186840359448,0.7011639828719619,0.10270791870212895,0.7245642602979314,-0.0027139497014655317,0.023400277425969507,-0.02068632772450396
train/269_D.png,D,0,poor,18205,0.14386157648997527,0.13150233452348256,0.026970612469101894,0.01093106289480912,0.13551222191705575,0.03466080747047515,0.8214776160395496,0.04191156275748421,0.8265861027190332,0.00725075528700906,0.005108486679483604,0.11458390552046141,0.01576489975281516,0.0051634166437791815,0.11145289755561659,0.01664377918154353,0.007415545179895633,0.024553694040098873,0.011095852787695688,0.12749244712990937,0.02993683054106015,0.8262015929689646,0.03630870639934084,0.8321889590771766,0.006371875858280692,0.005987366108212044,0.02158747596814062,0.010381763251853887,0.12101071134303763,0.025981873111782478,0.8301565503982422,0.03257346882724526,0.8359241966492722,0.0065915957154627815,0.00576764625102999,-0.012359241966492712
train/271_D.png,D,1,good,22412,0.019186150276637514,0.002810994110298055,0.015170444404783151,0.00718365161520614,0.03172407638764947,0.03837230055327503,0.9424415491700875,0.04372657504908085,0.9534624308406211,0.005354274495805819,0.011020881670533611,0.019676958772086382,0.008299125468499018,0.0037479921470640726,0.019944672496876672,0.007629841156523291,0.004149562734249509,0.014902730679992862,0.006826699982152419,0.026637515616633946,0.037256826699982155,0.9435570230233803,0.04216491165447082,0.9550240942352312,0.004908084954488662,0.011467071211850866,0.014099589505621988,0.006648224165625558,0.022532571836516153,0.03636444761734785,0.9444494021060147,0.04104943780117794,0.956139568088524,0.00468499018383009,0.01169016598250927,-0.016375156166339458
train/274_D.png,D,1,good,20653,0.03374812375926015,0.021498087444923257,0.016171984699559386,0.011765845155667457,0.07277393114801724,0.07466227666682806,0.8915895995739118,0.07872948239965138,0.8997724301554254,0.00406720573282332,0.00818283058151359,0.052098968672832036,0.013896286253813006,0.0067786762213721975,0.051517939282428704,0.014574153875950225,0.006681837989638309,0.0181571684501041,0.01191110250326829,0.06284801239529367,0.06899724011039558,0.8972546361303443,0.07228973998934779,0.906212172565729,0.003292499878952207,0.008957536435384661,0.01801191110250327,0.012637389241272454,0.05476202004551397,0.06497845349343921,0.9012734227473006,0.06807727690892364,0.9104246356461531,0.003098823415484425,0.009151212898852457,-0.012250036314336896
train/276_D.png,D,1,good,22609,0.008359502852846212,0.018620903180149497,0.010659471891724535,0.0015480560838604096,0.02529965942766155,0.045557079039320623,0.9460834181078331,0.06307222787385554,0.955548675306294,0.017515148834534915,0.009465257198460808,0.019284355787518245,0.003936485470387899,0.0020788181697554073,0.018178601441903666,0.004334557034809147,0.002786500950948737,0.009509487372285373,0.0015480560838604096,0.020876642045203238,0.04294749878367022,0.9486929983634835,0.060551107965854306,0.9580697952142951,0.017603609182184086,0.009376796850811608,0.008536423548144545,0.0012384448670883276,0.017161307443938255,0.04166482374275731,0.9499756734043965,0.058383829448449734,0.9602370737316998,0.016719005705692423,0.010261400327303272,0.010261400327303286
train/277_D.png,D,0,poor,18279,0.41873187811149404,0.36178127906340607,0.06225723507850539,0.015536954975655123,0.3828984080091909,0.050112150555282016,0.5311559713332239,0.07691886864708135,0.5612998522895125,0.026806718091799332,0.030143880956288616,0.3308167842879807,0.041632474424202634,0.010449149297007495,0.31861699217681494,0.041194813720663054,0.023086602111712894,0.06630559658624652,0.015263417035942885,0.362383062530773,0.04573554351988621,0.5355325783686198,0.07150281744077903,0.5667159034958149,0.025767273920892828,0.031183325127195127,0.06729033316921057,0.015208709448000438,0.345642540620384,0.04387548552984299,0.537392636358663,0.06860331527982931,0.5696154056567646,0.024727829749986323,0.03222276929810164,-0.05695059904808797
train/285_D.png,D,1,poor,11316,0.013343937787203958,0.006892895015906681,0.02872039589961117,0.010339342523860021,0.09278897136797455,0.11382113821138211,0.8728349240014139,0.12902085542594557,0.8778720395899611,0.015199717214563466,0.005037115588547136,0.06618946624248852,0.019176387416048074,0.007423117709437964,0.06733828207847296,0.01661364439731354,0.008837044892188053,0.026069282431954756,0.010869565217391304,0.08050547896783315,0.107988688582538,0.878667373630258,0.12256981265464828,0.8843230823612585,0.014581124072110277,0.005655708731000408,0.02509720749381407,0.010869565217391304,0.07158006362672323,0.10445387062566278,0.8822021915871333,0.1184164015553199,0.8884764934605868,0.01396253092965713,0.006274301873453458,-0.0064510427712972775
train/296_D.png,D,1,good,18490,0.08447809626825312,0.07393185505678745,0.017847485127095726,0.012222823147647378,0.12487831260140617,0.06425094645754462,0.8512709572742023,0.06814494321254733,0.8579232017306653,0.00389399675500271,0.006652244456462952,0.1065440778799351,0.012979989183342347,0.005354245538128718,0.10881557598702,0.01097890751757707,0.005083829096809086,0.016819902650081126,0.011465657111952406,0.11584640346133045,0.060411032990805844,0.855110870740941,0.06560302866414278,0.8604651162790697,0.005191995673336933,0.005354245538128688,0.016333153055705787,0.011465657111952406,0.10892374256354787,0.05754461871281774,0.8579772850189291,0.06333153055705787,0.8627366143861547,0.005786911844240128,0.004759329367225562,-0.010546241211465662
train/299_D.png,D,0,poor,10192,0.06917189952904239,0.1283359497645212,0.024823390894819466,0.01707221350078493,0.16110675039246466,0.28100470957613816,0.7881671899529042,0.3263343799058085,0.8020015698587127,0.045329670329670335,0.013834379905808492,0.1304945054945055,0.02403846153846154,0.006573783359497645,0.12755102040816327,0.024627158555729986,0.008928571428571428,0.024823390894819466,0.01609105180533752,0.15070643642072212,0.2753139717425432,0.7938579277864992,0.3203492935635793,0.8079866562009419,0.04503532182103609,0.014128728414442682,0.024430926216640503,0.015502354788069073,0.1417778649921507,0.271585557299843,0.7975863422291993,0.31642464678178966,0.8119113029827315,0.04483908948194665,0.014324960753532179,0.05916405023547881
